"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 18 11:30:41 GMT 2023","Wed Oct 18 11:30:41 GMT 2023","4","","","","MilestoneTests","CloseMilestoneByAuthorizedUser","Close existing milestone by authorized user",""
"passed","Wed Oct 18 11:30:41 GMT 2023","Wed Oct 18 11:30:41 GMT 2023","2","","","","MilestoneTests","CreateNewMilestoneByAuthorizedUser","Create new milestone by authorized user",""
"passed","Wed Oct 18 11:30:41 GMT 2023","Wed Oct 18 11:30:41 GMT 2023","4","","","","LabelTests","CreateNewLabelByAuthorizedUser","Create new label by authorized user",""
"passed","Wed Oct 18 11:30:41 GMT 2023","Wed Oct 18 11:30:41 GMT 2023","3","","","","LabelTests","DeleteExistingLabelByAuthorizedUser","Delete existing label by authorized user",""
"passed","Wed Oct 18 11:30:41 GMT 2023","Wed Oct 18 11:30:41 GMT 2023","32","","","","LabelTests","DeleteLabelTest","Create new label via API",""
"passed","Wed Oct 18 11:30:41 GMT 2023","Wed Oct 18 11:30:41 GMT 2023","17","","","","LabelTests","AddLabelToExistingIssueByAuthorizedUser","Add label to existing issue by authorized user",""
"passed","Wed Oct 18 11:30:41 GMT 2023","Wed Oct 18 11:30:41 GMT 2023","2","","","","LabelTests","NewLabelTest","Create new label via API",""
